opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
YZGDW4G1,Violet Mclelland,Mg Special,Initech,Won,2016-12-18,2017-03-14,64.0
G8AO5FA2,Wilburn Farren,Mg Advanced,Initech,Lost,2016-12-18,2017-03-27,0.0
125VIRMX,Elease Gluck,Gtk 500,Warephase,Engaging,2016-12-19,,
LXXW3TRW,Elease Gluck,Gtx Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164.0
8KJ3H262,Elease Gluck,Mg Special,Singletechno,Won,2016-12-19,2017-03-07,65.0
88POGNEL,Gladys Colclough,Gtx Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0.0
UYP3NNU6,Kami Bicknell,Gtx Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0
S1V8684Y,Marty Freudenburg,Gtx Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0.0
MOPWEMB5,Vicki Laflamme,Gtx Pro,Hatfan,Won,2016-12-19,2017-03-16,4907.0
L62MDI48,Anna Snelling,Mg Advanced,Isdom,Lost,2016-12-20,2017-03-01,0.0
3ECHUPQY,Daniell Hammack,Gtx Plus Basic,,Engaging,2016-12-20,,
3EL8D4WO,Darcel Schlecht,Mg Advanced,Codehow,Won,2016-12-20,2017-03-25,3269.0
VOAN1NXG,Donn Cantrell,Gtx Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579.0
ALW92XQL,Gladys Colclough,Gtx Basic,Isdom,Lost,2016-12-20,2017-03-25,0.0
TJ6ZA1M3,Kary Hendrixson,Gtx Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0.0
FKAFO8O9,Kary Hendrixson,Mg Special,Xx-Holding,Won,2016-12-20,2017-03-31,51.0
1XBC7M9F,Markita Hansen,Mg Special,Faxquote,Won,2016-12-20,2017-03-08,64.0
8IXBS90G,Rosie Papadopoulos,Mg Special,Donware,Won,2016-12-20,2017-03-08,60.0
2X45BEOS,Cassey Cress,Gtx Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186.0
EQ8X0QTL,Corliss Cosme,Mg Advanced,Yearin,Won,2016-12-21,2017-03-09,3577.0
5QD53WHF,Daniell Hammack,Gtx Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020.0
K5CWSFCW,Elease Gluck,Gtx Pro,Blackzim,Engaging,2016-12-21,,
79EABK3X,Hayden Neloms,Mg Special,Zoomit,Won,2016-12-21,2017-03-23,53.0
2DKO9X1T,Jonathan Berthelot,Gtx Basic,Rundofase,Lost,2016-12-21,2017-03-10,0.0
IBDEQVBN,Kary Hendrixson,Gtx Basic,Faxquote,Lost,2016-12-21,2017-03-28,0.0
QZ3VV4C1,Kary Hendrixson,Gtx Pro,Sunnamplex,Won,2016-12-21,2017-03-08,4719.0
62AK8UWX,Moses Frase,Gtx Basic,Codehow,Won,2016-12-21,2017-03-22,546.0
5QM4ORNT,Niesha Huffines,Gtx Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212.0
4H2QMS78,Vicki Laflamme,Gtx Basic,,Engaging,2016-12-21,,
S91N9YBL,Vicki Laflamme,Gtx Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0.0
44H0FJMH,Anna Snelling,Gtx Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0
N5AZLQZR,Gladys Colclough,Gtx Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533.0
4T295XQL,Kami Bicknell,Mg Advanced,Finjob,Won,2016-12-22,2017-03-01,3295.0
YFS5KLJJ,Rosalina Dieter,Mg Special,Finjob,Won,2016-12-22,2017-03-31,45.0
S8GLKDB9,Violet Mclelland,Mg Special,Bioplex,Won,2016-12-22,2017-03-04,56.0
SQLYCFGV,Zane Levy,Gtx Pro,Opentech,Engaging,2016-12-22,,
EUG019AS,Corliss Cosme,Gtx Basic,,Engaging,2016-12-23,,
IE7VQ5BA,Daniell Hammack,Gtx Plus Basic,Finhigh,Engaging,2016-12-23,,
01QKN578,Darcel Schlecht,Gtx Pro,Funholding,Won,2016-12-23,2017-03-20,4247.0
M0JKP0HT,Gladys Colclough,Mg Advanced,Isdom,Won,2016-12-23,2017-03-13,3440.0
ZC3KKSUK,James Ascencio,Gtx Pro,Plexzap,Won,2016-12-23,2017-03-02,5040.0
3X8VLQ5G,Jonathan Berthelot,Gtx Basic,Cancity,Won,2016-12-23,2017-03-12,469.0
EZLXL6GL,Moses Frase,Mg Special,Isdom,Won,2016-12-23,2017-03-07,58.0
R8PEL8V8,Cecily Lampkin,Mg Advanced,Isdom,Won,2016-12-24,2017-03-16,2955.0
L1R32S8H,Corliss Cosme,Gtx Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228.0
J7N8J8NM,Darcel Schlecht,Mg Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358.0
TO7PGVP1,Elease Gluck,Gtx Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0.0
A051G1B4,Jonathan Berthelot,Gtx Basic,Codehow,Won,2016-12-24,2017-03-31,517.0
NMDMM5YJ,Moses Frase,Gtx Basic,Dontechi,Won,2016-12-24,2017-03-03,615.0
LWPJEV3U,Niesha Huffines,Gtx Basic,Domzoom,Lost,2016-12-24,2017-03-10,0.0
I93ZFHEM,Versie Hillebrand,Mg Special,Condax,Won,2016-12-24,2017-03-08,62.0
B2VJCVBB,Darcel Schlecht,Gtx Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711.0
F90O03ZH,Donn Cantrell,Gtx Pro,Kinnamplus,Lost,2016-12-25,2017-03-23,0.0
PC78RLUX,Garret Kinder,Gtx Basic,Yearin,Won,2016-12-25,2017-03-30,510.0
X6GL64T5,Gladys Colclough,Gtx Pro,Warephase,Won,2016-12-25,2017-03-25,4891.0
OWM3BPGW,Hayden Neloms,Gtx Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926.0
RP5PS9A5,Lajuana Vencill,Mg Special,Betatech,Won,2016-12-25,2017-03-10,56.0
AI76U58A,Maureen Marcano,Gtx Basic,Treequote,Engaging,2016-12-25,,
KFPM2LJW,Rosalina Dieter,Gtx Basic,,Engaging,2016-12-25,,
F2PW7WP2,Violet Mclelland,Mg Special,Ontomedia,Won,2016-12-25,2017-03-05,47.0
GK8YD2XW,Darcel Schlecht,Gtx Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0
U4LRR9E9,James Ascencio,Gtx Plus Pro,Nam-Zim,Won,2016-12-26,2017-03-10,6490.0
B00UMAV4,Kami Bicknell,Mg Advanced,Gogozoom,Engaging,2016-12-26,,
C8TV7R8A,Kary Hendrixson,Gtx Pro,,Engaging,2016-12-26,,
9N55D1AH,Niesha Huffines,Mg Advanced,Treequote,Won,2016-12-26,2017-03-02,3841.0
2VCDVCIZ,Kary Hendrixson,Gtx Basic,,Engaging,2016-12-27,,
WI4PODA2,Kary Hendrixson,Gtx Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256.0
VF1V41RI,Markita Hansen,Mg Special,Kan-Code,Lost,2016-12-27,2017-03-28,0.0
1B4L7TNG,Markita Hansen,Mg Advanced,Sonron,Lost,2016-12-27,2017-03-25,0.0
MZAN11FT,Anna Snelling,Gtx Basic,Conecom,Won,2016-12-28,2017-03-01,625.0
0U3WVJO0,Corliss Cosme,Gtx Pro,,Engaging,2016-12-28,,
0IO00FNS,Darcel Schlecht,Gtx Pro,Warephase,Lost,2016-12-28,2017-03-16,0.0
8S6TNXYB,Darcel Schlecht,Gtx Pro,Conecom,Won,2016-12-28,2017-03-22,3952.0
PMMW9JX3,Kary Hendrixson,Gtx Basic,,Engaging,2016-12-28,,
MOLGOSGE,Kary Hendrixson,Gtx Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515.0
FA1VHZSV,Reed Clapper,Mg Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57.0
PXQEX039,Versie Hillebrand,Mg Special,Konmatfix,Won,2016-12-28,2017-03-28,51.0
RX56S6G3,Vicki Laflamme,Mg Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803.0
G4F8W039,Anna Snelling,Gtx Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459.0
4T31MWVO,Anna Snelling,Mg Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148.0
2HT2R2GY,Cassey Cress,Gtx Plus Pro,,Engaging,2016-12-29,,
83XN082U,Corliss Cosme,Gtx Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002.0
J21W3WIW,Corliss Cosme,Mg Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351.0
52UPJFYI,Gladys Colclough,Gtx Basic,Domzoom,Won,2016-12-29,2017-03-19,571.0
QOL51JIB,James Ascencio,Gtx Basic,Goodsilron,Won,2016-12-29,2017-03-10,601.0
13GM5I6M,Kami Bicknell,Gtx Pro,,Engaging,2016-12-29,,
93AGN8A6,Markita Hansen,Gtx Basic,Zoomit,Won,2016-12-29,2017-03-13,576.0
J7UNJFJL,Marty Freudenburg,Mg Special,Funholding,Won,2016-12-29,2017-03-03,52.0
A4H5ESTU,Maureen Marcano,Gtx Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185.0
8EZ04VQB,Reed Clapper,Gtx Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0.0
4501T63I,Rosalina Dieter,Mg Special,Plexzap,Won,2016-12-29,2017-03-14,56.0
9IA34L8S,Vicki Laflamme,Gtx Basic,,Engaging,2016-12-29,,
FPNGEJRC,Violet Mclelland,Mg Special,Opentech,Won,2016-12-29,2017-03-29,54.0
S33WRL0Y,Zane Levy,Gtx Pro,Xx-Holding,Won,2016-12-29,2017-03-13,4818.0
Q7IRUJK7,Anna Snelling,Gtx Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087.0
DTZPYISJ,Daniell Hammack,Gtx Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116.0
Y9HWSG8Z,Darcel Schlecht,Gtx Basic,Gogozoom,Won,2017-01-01,2017-03-20,510.0
5T8Q2YID,Elease Gluck,Mg Special,,Engaging,2017-01-01,,
JOQCXC9Z,Jonathan Berthelot,Gtx Basic,Streethex,Won,2017-01-01,2017-03-16,565.0
AP7PCLAZ,Kami Bicknell,Gtx Basic,Finjob,Won,2017-01-01,2017-03-26,633.0
BIE471SO,Reed Clapper,Mg Advanced,Xx-Zobam,Won,2017-01-01,2017-03-29,3962.0
UA8AWDG4,Vicki Laflamme,Mg Advanced,Y-Corporation,Won,2017-01-01,2017-03-22,3672.0
BTT6YAVZ,Zane Levy,Gtx Plus Basic,Green-Plus,Engaging,2017-01-01,,
FZDRB789,Zane Levy,Gtx Pro,Goodsilron,Won,2017-01-01,2017-03-18,4586.0
PC1NUL8Q,Anna Snelling,Mg Special,Hottechi,Won,2017-01-02,2017-03-02,60.0
O7UUAK3Y,Corliss Cosme,Gtx Plus Basic,Dambase,Engaging,2017-01-02,,
TLOHEQ18,Corliss Cosme,Gtx Plus Basic,,Engaging,2017-01-02,,
F1X5ZJ7V,Jonathan Berthelot,Gtx Basic,Dontechi,Won,2017-01-02,2017-05-04,572.0
IF7MJ88P,Kary Hendrixson,Gtx Basic,Goodsilron,Won,2017-01-02,2017-03-01,550.0
06B7XWPC,Kary Hendrixson,Gtx Pro,Sonron,Won,2017-01-02,2017-03-17,4125.0
12MQ3WM8,Marty Freudenburg,Mg Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647.0
91M6FY8S,Moses Frase,Gtx Basic,Dontechi,Won,2017-01-02,2017-03-21,573.0
0LNZRNEU,Violet Mclelland,Gtx Basic,Zencorporation,Won,2017-01-02,2017-03-29,542.0
NKOKUS7D,Cassey Cress,Mg Advanced,Donware,Won,2017-01-03,2017-03-12,3479.0
NF6GCTMV,Daniell Hammack,Mg Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0.0
I4UCA7CU,Darcel Schlecht,Gtx Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012.0
EWDOBEM6,Hayden Neloms,Mg Special,,Engaging,2017-01-03,,
1LI7ETNZ,James Ascencio,Gtx Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990.0
N36DEZBR,James Ascencio,Gtx Pro,Sunnamplex,Won,2017-01-03,2017-03-18,4374.0
77ZECYVJ,Kary Hendrixson,Gtx Basic,Finjob,Lost,2017-01-03,2017-03-17,0.0
IRB461Y7,Kary Hendrixson,Gtx Plus Basic,Xx-Holding,Won,2017-01-03,2017-03-30,1054.0
NM2Q3CGW,Vicki Laflamme,Mg Special,Scotfind,Won,2017-01-03,2017-03-15,55.0
OEEUEIPJ,Violet Mclelland,Mg Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0.0
5E14LG51,Boris Faz,Gtx Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073.0
TIAGZQ54,Cecily Lampkin,Mg Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0.0
QM6VR1H5,Daniell Hammack,Gtx Plus Pro,,Engaging,2017-01-04,,
QR2BDRAI,James Ascencio,Mg Advanced,,Engaging,2017-01-04,,
Z75ND4JF,Kary Hendrixson,Gtx Basic,,Engaging,2017-01-04,,
CRX91A45,Kary Hendrixson,Gtx Basic,Faxquote,Won,2017-01-04,2017-03-16,586.0
ZOQ8RC86,Marty Freudenburg,Gtx Pro,Treequote,Won,2017-01-04,2017-05-05,4667.0
SV4SOO2K,Vicki Laflamme,Gtx Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880.0
ITHR5WLF,Vicki Laflamme,Mg Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676.0
CGWJ1WHI,Wilburn Farren,Mg Special,,Engaging,2017-01-04,,
279625VN,Anna Snelling,Mg Advanced,Funholding,Lost,2017-01-05,2017-03-25,0.0
M16D8PYH,Daniell Hammack,Gtx Plus Pro,,Engaging,2017-01-05,,
RK52YU8S,Darcel Schlecht,Gtx Pro,Treequote,Lost,2017-01-05,2017-03-09,0.0
E8EY51IC,Garret Kinder,Gtx Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0.0
HG07LMHI,Jonathan Berthelot,Gtx Pro,Treequote,Won,2017-01-05,2017-03-19,4716.0
VPXW8RJS,Kami Bicknell,Mg Advanced,,Engaging,2017-01-05,,
85XNDIK1,Kary Hendrixson,Gtx Basic,Blackzim,Lost,2017-01-05,2017-03-30,0.0
2U54WYQ1,Vicki Laflamme,Gtx Pro,Goodsilron,Won,2017-01-05,2017-03-23,4211.0
VCA1WAB0,Anna Snelling,Mg Advanced,Funholding,Lost,2017-01-06,2017-03-21,0.0
T7T1YIM7,Boris Faz,Gtx Plus Pro,,Engaging,2017-01-06,,
MXNVX2AM,Darcel Schlecht,Gtx Pro,Codehow,Lost,2017-01-06,2017-03-18,0.0
1G866GH4,Darcel Schlecht,Mg Special,Toughzap,Won,2017-01-06,2017-03-17,56.0
WDG0B1IR,Gladys Colclough,Mg Special,Rundofase,Lost,2017-01-06,2017-03-23,0.0
Q5CABPMO,Gladys Colclough,Mg Special,Funholding,Won,2017-01-06,2017-03-23,44.0
HHBA93J5,Kary Hendrixson,Gtx Basic,Konex,Won,2017-01-06,2017-03-27,532.0
R0W6A9BG,Lajuana Vencill,Gtx Basic,Treequote,Lost,2017-01-06,2017-05-10,0.0
P5EGQ0HI,Lajuana Vencill,Gtx Basic,Zumgoity,Lost,2017-01-06,2017-03-20,0.0
L1EJIE5L,Reed Clapper,Gtx Pro,Kinnamplus,Lost,2017-01-06,2017-03-17,0.0
S3XI6YB3,Versie Hillebrand,Gtx Basic,Domzoom,Lost,2017-01-06,2017-03-24,0.0
BBC3JB3H,Anna Snelling,Gtx Basic,Isdom,Won,2017-01-07,2017-03-08,622.0
4JHY98UG,Cassey Cress,Gtx Basic,,Engaging,2017-01-07,,
7XVLKX8G,Cecily Lampkin,Gtx Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,0.0
G39V1X3G,Corliss Cosme,Mg Special,,Engaging,2017-01-07,,
OX4P78HP,Corliss Cosme,Gtx Plus Basic,Xx-Zobam,Won,2017-01-07,2017-03-16,1257.0
72LNJRY9,Maureen Marcano,Gtx Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,1135.0
8C2WG2FB,Zane Levy,Mg Advanced,Hottechi,Lost,2017-01-07,2017-03-28,0.0
L0345WKB,Zane Levy,Gtx Pro,Newex,Won,2017-01-07,2017-03-14,4313.0
S24L8LVR,Anna Snelling,Gtx Plus Pro,Dambase,Won,2017-01-08,2017-03-18,5210.0
JXWXEJXE,Lajuana Vencill,Mg Special,Ron-Tech,Won,2017-01-08,2017-03-27,47.0
W2JCRPLX,Markita Hansen,Mg Advanced,Konex,Won,2017-01-08,2017-03-22,3220.0
EQCD7G7Q,Rosalina Dieter,Gtx Basic,Initech,Engaging,2017-01-08,,
1M2I2NXQ,Rosie Papadopoulos,Mg Special,Donware,Won,2017-01-08,2017-03-26,47.0
XYNTWPN1,Violet Mclelland,Mg Special,Rundofase,Engaging,2017-01-08,,
54EGR0AD,Violet Mclelland,Mg Special,Yearin,Won,2017-01-08,2017-03-25,63.0
VT5Y73GX,Anna Snelling,Mg Special,Betatech,Won,2017-01-09,2017-03-15,56.0
8O9V7UOZ,Anna Snelling,Mg Special,Rundofase,Won,2017-01-09,2017-03-01,65.0
GIIC5H9X,Boris Faz,Gtx Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,5743.0
9WMU7YHD,Cassey Cress,Mg Special,Mathtouch,Won,2017-01-09,2017-03-03,53.0
8BQMFR86,Corliss Cosme,Gtx Plus Pro,Betasoloin,Won,2017-01-09,2017-03-30,4974.0
DDCC6ZPK,Donn Cantrell,Mg Advanced,Ontomedia,Won,2017-01-09,2017-03-25,3892.0
YMGWLEHY,Garret Kinder,Gtx Pro,Betasoloin,Won,2017-01-09,2017-03-21,3822.0
FKS9MVF6,Jonathan Berthelot,Gtx Basic,Inity,Won,2017-01-09,2017-03-02,504.0
6Q67ZUJ1,Maureen Marcano,Mg Special,,Engaging,2017-01-09,,
HF8ABDF6,Rosalina Dieter,Mg Advanced,Xx-Holding,Won,2017-01-09,2017-03-29,3145.0
Y6UBZM6P,Vicki Laflamme,Gtx Plus Pro,,Engaging,2017-01-09,,
SIRC44NM,Vicki Laflamme,Gtx Basic,Finjob,Won,2017-01-09,2017-03-27,564.0
7S6SHJJG,Zane Levy,Gtx Plus Basic,Fasehatice,Won,2017-01-09,2017-03-14,1117.0
ZE84UHHB,Anna Snelling,Mg Special,Inity,Won,2017-01-10,2017-03-26,59.0
2R3ZA84D,Darcel Schlecht,Mg Special,Finhigh,Won,2017-01-10,2017-03-28,52.0
LTTYTAXA,Donn Cantrell,Gtx Pro,Kan-Code,Won,2017-01-10,2017-03-24,4694.0
RIW4VWBW,Hayden Neloms,Gtx Plus Pro,,Engaging,2017-01-10,,
ZWFPD71J,Kami Bicknell,Gtx Pro,Plusstrip,Won,2017-01-10,2017-03-06,5620.0
T5C527Z9,Kary Hendrixson,Gtx Plus Basic,Singletechno,Won,2017-01-10,2017-03-08,1095.0
XC4LTIEO,Lajuana Vencill,Gtx Basic,Conecom,Lost,2017-01-10,2017-05-02,0.0
AEBF9M5T,Lajuana Vencill,Gtx Basic,Ron-Tech,Won,2017-01-10,2017-03-30,489.0
DWUD4S0P,Markita Hansen,Gtx Basic,,Engaging,2017-01-10,,
MCE5DKD1,Markita Hansen,Mg Special,Bioholding,Engaging,2017-01-10,,
EV46ES18,Markita Hansen,Gtx Plus Pro,Golddex,Won,2017-01-10,2017-03-16,5908.0
ID3IJHUS,Markita Hansen,Mg Advanced,Xx-Holding,Won,2017-01-10,2017-03-11,3820.0
YBJ72HKE,Maureen Marcano,Gtx Plus Basic,Hottechi,Lost,2017-01-10,2017-03-12,0.0
RW39Y63V,Vicki Laflamme,Gtx Pro,,Engaging,2017-01-10,,
5DEO8EDS,Vicki Laflamme,Gtx Basic,Rantouch,Won,2017-01-10,2017-03-20,581.0
8LW65NDL,Violet Mclelland,Gtx Plus Pro,,Engaging,2017-01-10,,
CJ2ON1LV,Corliss Cosme,Gtx Pro,Nam-Zim,Engaging,2017-01-11,,
4I8X7EMW,Corliss Cosme,Gtx Pro,,Engaging,2017-01-11,,
WPXAMXD2,Darcel Schlecht,Gtx Plus Pro,Funholding,Lost,2017-01-11,2017-03-10,0.0
A4BBDK82,Jonathan Berthelot,Gtx Basic,Gogozoom,Won,2017-01-11,2017-03-28,585.0
LMOAYCUK,Kami Bicknell,Gtx Plus Basic,Plusstrip,Engaging,2017-01-11,,
4XCJP60W,Kami Bicknell,Gtx Basic,Nam-Zim,Won,2017-01-11,2017-05-06,572.0
CDKX2A19,Lajuana Vencill,Mg Advanced,Zumgoity,Won,2017-01-11,2017-03-12,3669.0
344I60EI,Markita Hansen,Gtx Plus Basic,Golddex,Won,2017-01-11,2017-03-16,1091.0
YI30GSB5,Marty Freudenburg,Gtx Plus Basic,Rangreen,Lost,2017-01-11,2017-03-31,0.0
0IYQX303,Reed Clapper,Gtx Pro,Donquadtech,Won,2017-01-11,2017-03-17,4905.0
6IMUQYMN,Corliss Cosme,Gtx Basic,Vehement Capital Partners,Won,2017-01-12,2017-03-10,540.0
N9GAZ6B6,Gladys Colclough,Mg Special,Zumgoity,Won,2017-01-12,2017-03-20,49.0
8O3IYWSM,Jonathan Berthelot,Gtx Basic,Globex Corporation,Won,2017-01-12,2017-05-17,513.0
R3OR0J5C,Lajuana Vencill,Mg Special,Gogozoom,Won,2017-01-12,2017-03-30,54.0
VCSHYIU8,Maureen Marcano,Gtx Plus Basic,,Engaging,2017-01-12,,
0I6U3MQ6,Violet Mclelland,Gtx Basic,Funholding,Engaging,2017-01-12,,
RXV4UXRE,Violet Mclelland,Mg Special,Yearin,Won,2017-01-12,2017-03-23,56.0
5AKGNKX1,Anna Snelling,Mg Special,Konmatfix,Won,2017-01-13,2017-03-16,58.0
KNLMLTJH,Anna Snelling,Mg Special,Treequote,Won,2017-01-13,2017-03-27,58.0
WRUG19FZ,Hayden Neloms,Mg Advanced,Vehement Capital Partners,Engaging,2017-01-13,,
UQQE9ILV,James Ascencio,Gtx Pro,Iselectrics,Engaging,2017-01-13,,
G9GH5KV5,Kami Bicknell,Gtx Pro,Nam-Zim,Won,2017-01-13,2017-03-21,4453.0
H06UZJH8,Kary Hendrixson,Mg Special,Plusstrip,Lost,2017-01-13,2017-05-08,0.0
K1RXVUG9,Kary Hendrixson,Gtx Basic,Nam-Zim,Won,2017-01-13,2017-03-14,619.0
1QT3STIA,Maureen Marcano,Gtx Plus Pro,Xx-Holding,Won,2017-01-13,2017-05-14,5163.0
070M5M6X,Maureen Marcano,Gtx Pro,Green-Plus,Won,2017-01-13,2017-03-25,4071.0
DFTR2O9K,Reed Clapper,Mg Special,Donquadtech,Won,2017-01-13,2017-05-08,56.0
W8CXDBQN,Vicki Laflamme,Mg Special,,Engaging,2017-01-13,,
S9MECO24,Violet Mclelland,Mg Advanced,Sumace,Lost,2017-01-13,2017-03-31,0.0
EJSFO67U,Donn Cantrell,Gtx Pro,Zotware,Won,2017-01-14,2017-03-29,4375.0
VKT0UN11,James Ascencio,Mg Advanced,Codehow,Engaging,2017-01-14,,
SKTD4GGU,Kami Bicknell,Gtx Basic,Golddex,Won,2017-01-14,2017-03-28,610.0
JIACLB24,Vicki Laflamme,Gtx Basic,Scottech,Engaging,2017-01-14,,
SNAPG5KC,Vicki Laflamme,Mg Advanced,Hatfan,Lost,2017-01-14,2017-05-05,0.0
561707V4,Vicki Laflamme,Gtx Pro,Xx-Holding,Won,2017-01-14,2017-03-17,4554.0
J28ZRO9G,Wilburn Farren,Mg Advanced,Konex,Won,2017-01-14,2017-05-18,2880.0
5VYJCJAE,Corliss Cosme,Gtx Plus Pro,Zoomit,Engaging,2017-01-15,,
BTUG5VDL,Corliss Cosme,Gtx Pro,Inity,Engaging,2017-01-15,,
KZ8Q0AFX,Corliss Cosme,Gtx Plus Basic,Initech,Lost,2017-01-15,2017-05-02,0.0
CT3HBBI2,Elease Gluck,Mg Special,Mathtouch,Engaging,2017-01-15,,
AOOFHH6F,Markita Hansen,Mg Special,Scotfind,Won,2017-01-15,2017-05-18,60.0
5U9Y1P87,Maureen Marcano,Gtx Basic,Condax,Won,2017-01-15,2017-03-21,688.0
J0Y91LUA,Maureen Marcano,Gtx Plus Pro,Goodsilron,Won,2017-01-15,2017-03-22,6142.0
YBRZQFEO,Maureen Marcano,Gtx Pro,Green-Plus,Won,2017-01-15,2017-03-31,4939.0
PHR8KB1Y,Niesha Huffines,Gtx Plus Pro,Warephase,Won,2017-01-15,2017-05-15,6270.0
GR2X90DZ,Vicki Laflamme,Gtx Basic,,Engaging,2017-01-15,,
TBZMXKH4,Wilburn Farren,Mg Advanced,Acme Corporation,Won,2017-01-15,2017-03-29,3833.0
WNXZ1FGS,Daniell Hammack,Gtx Plus Basic,Bubba Gump,Lost,2017-01-16,2017-03-28,0.0
S3W6Q07M,Kami Bicknell,Gtx Plus Pro,Acme Corporation,Engaging,2017-01-16,,
K64TY8LU,Maureen Marcano,Mg Special,,Engaging,2017-01-16,,
6389JY2H,Moses Frase,Mg Special,Hottechi,Won,2017-01-16,2017-06-02,57.0
SZ81H1PM,Versie Hillebrand,Mg Special,Cancity,Won,2017-01-16,2017-03-17,47.0
M842E8JB,Violet Mclelland,Mg Special,Donware,Lost,2017-01-16,2017-03-13,0.0
JRJ7DBW5,Daniell Hammack,Mg Advanced,Plussunin,Lost,2017-01-17,2017-03-19,0.0
N9C0OCYY,Gladys Colclough,Mg Special,Inity,Won,2017-01-17,2017-05-04,57.0
0OESOJNN,James Ascencio,Gtx Plus Basic,Warephase,Engaging,2017-01-17,,
R7XZAIWS,Jonathan Berthelot,Mg Advanced,Genco Pura Olive Oil Company,Won,2017-01-17,2017-03-14,3257.0
FFO5WOHT,Kami Bicknell,Gtx Basic,Sunnamplex,Won,2017-01-17,2017-05-08,511.0
XHHJ48MJ,Kami Bicknell,Gtx Basic,Y-Corporation,Won,2017-01-17,2017-03-14,607.0
YAR5GGA4,Markita Hansen,Gtx Plus Pro,Cheers,Won,2017-01-17,2017-03-29,5120.0
NOVPMLOV,Niesha Huffines,Gtx Plus Basic,Hottechi,Won,2017-01-17,2017-03-23,1343.0
UPHN2I1Q,Niesha Huffines,Mg Special,Rundofase,Won,2017-01-17,2017-05-14,55.0
NN9R2Y4W,Vicki Laflamme,Mg Special,Faxquote,Won,2017-01-17,2017-03-30,49.0
977FJ9QQ,Boris Faz,Gtx Basic,The New York Inquirer,Lost,2017-01-18,2017-03-29,0.0
DZ57QIQN,Daniell Hammack,Gtx Plus Pro,,Engaging,2017-01-18,,
A6Y1V5Z0,Garret Kinder,Gtx Pro,Zotware,Won,2017-01-18,2017-06-04,4426.0
NU8LWEWU,James Ascencio,Gtx Plus Pro,Groovestreet,Won,2017-01-18,2017-05-03,5264.0
PFHS80CR,Jonathan Berthelot,Gtx Pro,Conecom,Lost,2017-01-18,2017-05-20,0.0
OZ5S8NCK,Kary Hendrixson,Gtx Pro,,Engaging,2017-01-18,,
904203D6,Moses Frase,Mg Special,Dontechi,Won,2017-01-18,2017-03-29,59.0
Z0TSV030,Garret Kinder,Gtx Basic,Opentech,Won,2017-01-19,2017-03-30,617.0
8C4QM1X6,Gladys Colclough,Gtx Basic,Codehow,Won,2017-01-19,2017-06-04,565.0
NOPI41RP,James Ascencio,Gtx Basic,Sonron,Won,2017-01-19,2017-03-01,511.0
2536CW3V,Kami Bicknell,Gtx Plus Basic,Rantouch,Lost,2017-01-19,2017-05-08,0.0
AC5YXLIR,Kary Hendrixson,Mg Special,Faxquote,Won,2017-01-19,2017-03-30,60.0
